datetime,id,consumption,generation
2012-07-29 11:00,188,0.29,0.4815
2012-07-29 12:00,188,0.0665,0.5005
2012-07-29 13:00,188,0.0785,0.3375
2012-07-29 14:00,188,0.1565,0.172
2012-07-29 15:00,188,0.297,0.3
2012-07-29 16:00,188,0.293,0.072
2012-07-29 17:00,188,2.187,0.0
2012-07-29 18:00,188,3.502,0.0
2012-07-29 19:00,188,1.3775,0.0
2012-07-29 20:00,188,0.5445,0.0
2012-07-29 21:00,188,1.9865,0.0
2012-07-29 22:00,188,2.493,0.0
2012-07-29 23:00,188,0.771,0.0
2012-07-30 0:00,188,0.2225,0.0
2012-07-30 1:00,188,0.069,0.0
2012-07-30 2:00,188,0.142,0.0
2012-07-30 3:00,188,0.0685,0.0
2012-07-30 4:00,188,0.067,0.0
2012-07-30 5:00,188,0.1065,0.0
2012-07-30 6:00,188,0.66,0.003
2012-07-30 7:00,188,3.232,0.0095
2012-07-30 8:00,188,0.415,0.1815
2012-07-30 9:00,188,0.065,0.3815
2012-07-30 10:00,188,0.0575,0.4875
2012-07-30 11:00,188,0.0905,0.544
2012-07-30 12:00,188,0.0835,0.5595
2012-07-30 13:00,188,0.066,0.528
2012-07-30 14:00,188,0.0705,0.447
2012-07-30 15:00,188,0.071,0.319
2012-07-30 16:00,188,0.07,0.094
2012-07-30 17:00,188,0.4435,0.0
2012-07-30 18:00,188,3.817,0.0
2012-07-30 19:00,188,3.362,0.0
2012-07-30 20:00,188,2.6655,0.003
2012-07-30 21:00,188,3.446,0.0
2012-07-30 22:00,188,0.717,0.0
2012-07-30 23:00,188,0.219,0.0
2012-07-31 0:00,188,0.1535,0.0
2012-07-31 1:00,188,0.0735,0.0
2012-07-31 2:00,188,0.066,0.0
2012-07-31 3:00,188,0.06,0.0
2012-07-31 4:00,188,0.064,0.0
2012-07-31 5:00,188,0.1035,0.0
2012-07-31 6:00,188,0.21,0.0
2012-07-31 7:00,188,2.357,0.0155
2012-07-31 8:00,188,1.698,0.175
2012-07-31 9:00,188,0.0615,0.347
2012-07-31 10:00,188,0.0675,0.338
2012-07-31 11:00,188,0.07,0.3565
2012-07-31 12:00,188,0.1645,0.2625
2012-07-31 13:00,188,0.3665,0.2185
2012-07-31 14:00,188,0.1655,0.15
2012-07-31 15:00,188,0.1015,0.15
2012-07-31 16:00,188,0.496,0.091
2012-07-31 17:00,188,2.809,0.003
2012-07-31 18:00,188,4.0705,0.0
2012-07-31 19:00,188,3.688,0.0
2012-07-31 20:00,188,0.9755,0.0
2012-07-31 21:00,188,3.9395,0.0
2012-07-31 22:00,188,1.265,0.0
2012-07-31 23:00,188,0.1395,0.0
2012-08-01 0:00,188,0.0745,0.0
2012-08-01 1:00,188,0.0655,0.0
2012-08-01 2:00,188,0.0715,0.0
2012-08-01 3:00,188,0.067,0.0
2012-08-01 4:00,188,0.0715,0.0
2012-08-01 5:00,188,0.2535,0.0
2012-08-01 6:00,188,2.0435,0.0
2012-08-01 7:00,188,3.5,0.0125
2012-08-01 8:00,188,0.91,0.1875
2012-08-01 9:00,188,0.1625,0.3785
2012-08-01 10:00,188,0.086,0.4845
2012-08-01 11:00,188,0.0665,0.544
2012-08-01 12:00,188,0.059,0.4785
2012-08-01 13:00,188,0.0635,0.3815
2012-08-01 14:00,188,0.066,0.072
2012-08-01 15:00,188,0.849,0.2155
2012-08-01 16:00,188,1.7665,0.0815
2012-08-01 17:00,188,2.7635,0.0
2012-08-01 18:00,188,4.613,0.0
2012-08-01 19:00,188,4.0435,0.0
2012-08-01 20:00,188,3.4065,0.0
2012-08-01 21:00,188,1.285,0.0
2012-08-01 22:00,188,0.486,0.0
2012-08-01 23:00,188,0.281,0.0
2012-08-02 0:00,188,0.0635,0.0
2012-08-02 1:00,188,0.068,0.0
2012-08-02 2:00,188,0.074,0.0
2012-08-02 3:00,188,0.119,0.0
2012-08-02 4:00,188,0.1495,0.0
2012-08-02 5:00,188,0.0795,0.0
2012-08-02 6:00,188,0.237,0.0
2012-08-02 7:00,188,2.3405,0.0155
2012-08-02 8:00,188,1.221,0.1845
2012-08-02 9:00,188,0.059,0.3875
2012-08-02 10:00,188,0.069,0.4845
2012-08-02 11:00,188,0.0785,0.528
2012-08-02 12:00,188,0.1735,0.5315
2012-08-02 13:00,188,0.1285,0.5065
2012-08-02 14:00,188,0.148,0.441
2012-08-02 15:00,188,0.1,0.272
2012-08-02 16:00,188,0.0925,0.041
2012-08-02 17:00,188,2.5175,0.0
2012-08-02 18:00,188,1.607,0.0
2012-08-02 19:00,188,1.7565,0.0
2012-08-02 20:00,188,1.957,0.0
2012-08-02 21:00,188,2.9915,0.0
2012-08-02 22:00,188,0.8995,0.0
2012-08-02 23:00,188,0.603,0.0
2012-08-03 0:00,188,0.071,0.0
2012-08-03 1:00,188,0.066,0.0
2012-08-03 2:00,188,0.0675,0.0
2012-08-03 3:00,188,0.0675,0.0
2012-08-03 4:00,188,0.065,0.0
2012-08-03 5:00,188,0.0875,0.003
2012-08-03 6:00,188,0.544,0.0
2012-08-03 7:00,188,2.883,0.0155
2012-08-03 8:00,188,0.8485,0.128
2012-08-03 9:00,188,0.0665,0.3
2012-08-03 10:00,188,0.0615,0.478
2012-08-03 11:00,188,0.073,0.5095
2012-08-03 12:00,188,0.0945,0.425
2012-08-03 13:00,188,0.076,0.5125
2012-08-03 14:00,188,0.0685,0.216
2012-08-03 15:00,188,0.1075,0.0905
2012-08-03 16:00,188,0.1515,0.088
2012-08-03 17:00,188,2.428,0.0
2012-08-03 18:00,188,2.0535,0.0
2012-08-03 19:00,188,0.137,0.0
2012-08-03 20:00,188,0.139,0.0
2012-08-03 21:00,188,0.138,0.0
2012-08-03 22:00,188,0.1665,0.0
2012-08-03 23:00,188,0.202,0.0
2012-08-04 0:00,188,0.361,0.0
2012-08-04 1:00,188,2.7885,0.0
2012-08-04 2:00,188,0.3845,0.003
2012-08-04 3:00,188,0.0635,0.0
2012-08-04 4:00,188,0.063,0.0
2012-08-04 5:00,188,0.057,0.0
2012-08-04 6:00,188,0.0635,0.0
2012-08-04 7:00,188,0.056,0.0125
2012-08-04 8:00,188,0.2445,0.194
2012-08-04 9:00,188,0.304,0.3875
2012-08-04 10:00,188,0.099,0.4815
2012-08-04 11:00,188,0.058,0.5405
2012-08-04 12:00,188,0.155,0.553
2012-08-04 13:00,188,0.1305,0.522
2012-08-04 14:00,188,0.1695,0.441
2012-08-04 15:00,188,0.267,0.3185
2012-08-04 16:00,188,0.3305,0.0755
2012-08-04 17:00,188,1.119,0.0
2012-08-04 18:00,188,1.818,0.0
2012-08-04 19:00,188,1.0335,0.0
2012-08-04 20:00,188,1.469,0.0
2012-08-04 21:00,188,0.3025,0.0
2012-08-04 22:00,188,0.3105,0.0
2012-08-04 23:00,188,0.425,0.0
2012-08-05 0:00,188,0.0655,0.0
2012-08-05 1:00,188,0.065,0.0
2012-08-05 2:00,188,0.0585,0.0
2012-08-05 3:00,188,0.0665,0.0
2012-08-05 4:00,188,0.0685,0.0
2012-08-05 5:00,188,0.0685,0.0
2012-08-05 6:00,188,0.0635,0.003
2012-08-05 7:00,188,0.0645,0.0155
2012-08-05 8:00,188,0.0865,0.1875
2012-08-05 9:00,188,0.315,0.3905
2012-08-05 10:00,188,0.3945,0.494
2012-08-05 11:00,188,0.313,0.5345
2012-08-05 12:00,188,0.094,0.541
2012-08-05 13:00,188,0.072,0.5125
2012-08-05 14:00,188,0.074,0.4345
2012-08-05 15:00,188,0.0795,0.3185
2012-08-05 16:00,188,0.1845,0.072
2012-08-05 17:00,188,0.5605,0.0
2012-08-05 18:00,188,1.9235,0.0
2012-08-05 19:00,188,2.6075,0.0
2012-08-05 20:00,188,1.291,0.0
2012-08-05 21:00,188,0.335,0.0
2012-08-05 22:00,188,0.321,0.0
2012-08-05 23:00,188,0.6815,0.0
2012-08-06 0:00,188,0.3705,0.0
2012-08-06 1:00,188,0.069,0.003
2012-08-06 2:00,188,0.071,0.0
2012-08-06 3:00,188,0.0685,0.0
2012-08-06 4:00,188,0.0695,0.0
2012-08-06 5:00,188,0.071,0.0
2012-08-06 6:00,188,0.089,0.0
2012-08-06 7:00,188,2.1025,0.0155
2012-08-06 8:00,188,0.837,0.191
2012-08-06 9:00,188,0.128,0.3875
2012-08-06 10:00,188,0.0915,0.497
2012-08-06 11:00,188,0.111,0.544
2012-08-06 12:00,188,0.168,0.547
2012-08-06 13:00,188,0.18,0.5155
2012-08-06 14:00,188,0.133,0.447
2012-08-06 15:00,188,0.108,0.3255
2012-08-06 16:00,188,0.0755,0.069
2012-08-06 17:00,188,0.5905,0.0
2012-08-06 18:00,188,0.4825,0.0
2012-08-06 19:00,188,0.4045,0.0
2012-08-06 20:00,188,1.784,0.0
2012-08-06 21:00,188,3.5355,0.0
2012-08-06 22:00,188,0.624,0.0
2012-08-06 23:00,188,0.5995,0.0
2012-08-07 0:00,188,0.3425,0.0
2012-08-07 1:00,188,0.066,0.0
2012-08-07 2:00,188,0.063,0.0
2012-08-07 3:00,188,0.061,0.0
2012-08-07 4:00,188,0.0525,0.003
2012-08-07 5:00,188,0.111,0.0
2012-08-07 6:00,188,0.875,0.0
2012-08-07 7:00,188,2.963,0.0155
2012-08-07 8:00,188,0.512,0.2
2012-08-07 9:00,188,0.0575,0.394
2012-08-07 10:00,188,0.0635,0.4875
2012-08-07 11:00,188,0.0645,0.5155
2012-08-07 12:00,188,0.064,0.528
2012-08-07 13:00,188,0.06,0.5095
2012-08-07 14:00,188,0.059,0.447
2012-08-07 15:00,188,0.067,0.3255
2012-08-07 16:00,188,0.118,0.0685
2012-08-07 17:00,188,0.5485,0.0
2012-08-07 18:00,188,2.99,0.0
2012-08-07 19:00,188,0.517,0.0
2012-08-07 20:00,188,2.5215,0.003
2012-08-07 21:00,188,0.3725,0.0
2012-08-07 22:00,188,0.2915,0.0
2012-08-07 23:00,188,0.1,0.0
2012-08-08 0:00,188,0.0685,0.0
2012-08-08 1:00,188,0.0655,0.0
2012-08-08 2:00,188,0.059,0.0
2012-08-08 3:00,188,0.064,0.0
2012-08-08 4:00,188,0.083,0.0
2012-08-08 5:00,188,0.2495,0.0
2012-08-08 6:00,188,0.696,0.0
2012-08-08 7:00,188,3.545,0.019
2012-08-08 8:00,188,0.7465,0.2035
2012-08-08 9:00,188,0.2935,0.4035
2012-08-08 10:00,188,0.0855,0.503
2012-08-08 11:00,188,0.084,0.553
2012-08-08 12:00,188,0.087,0.563
2012-08-08 13:00,188,0.0905,0.5345
2012-08-08 14:00,188,0.091,0.466
2012-08-08 15:00,188,0.085,0.3375
2012-08-08 16:00,188,0.067,0.069
2012-08-08 17:00,188,0.104,0.0
2012-08-08 18:00,188,2.259,0.0
2012-08-08 19:00,188,1.4905,0.0
2012-08-08 20:00,188,3.8735,0.0
2012-08-08 21:00,188,1.099,0.0
2012-08-08 22:00,188,0.224,0.0
2012-08-08 23:00,188,0.172,0.0
2012-08-09 0:00,188,0.094,0.0
2012-08-09 1:00,188,0.0655,0.0
2012-08-09 2:00,188,0.065,0.0
2012-08-09 3:00,188,0.1085,0.0
2012-08-09 4:00,188,0.076,0.0
2012-08-09 5:00,188,0.118,0.0
2012-08-09 6:00,188,0.2295,0.0
2012-08-09 7:00,188,2.763,0.0
2012-08-09 8:00,188,1.824,0.0095
2012-08-09 9:00,188,0.1315,0.0345
2012-08-09 10:00,188,1.162,0.128
2012-08-09 11:00,188,0.8165,0.1405
2012-08-09 12:00,188,0.4605,0.2095
2012-08-09 13:00,188,0.077,0.3935
2012-08-09 14:00,188,0.069,0.3785
2012-08-09 15:00,188,0.5905,0.3095
2012-08-09 16:00,188,0.329,0.0375
2012-08-09 17:00,188,1.66,0.003
2012-08-09 18:00,188,3.121,0.0
2012-08-09 19:00,188,0.52,0.0
2012-08-09 20:00,188,0.3145,0.0
2012-08-09 21:00,188,0.2355,0.0
2012-08-09 22:00,188,0.1325,0.0
2012-08-09 23:00,188,0.0925,0.0
2012-08-10 0:00,188,0.075,0.0
2012-08-10 1:00,188,0.0685,0.0
2012-08-10 2:00,188,0.075,0.0
2012-08-10 3:00,188,0.072,0.0
2012-08-10 4:00,188,0.0755,0.0
2012-08-10 5:00,188,0.216,0.0
2012-08-10 6:00,188,0.6485,0.0
2012-08-10 7:00,188,2.4235,0.022
2012-08-10 8:00,188,1.298,0.1315
2012-08-10 9:00,188,0.087,0.3285
2012-08-10 10:00,188,0.067,0.3255
2012-08-10 11:00,188,0.0795,0.116
2012-08-10 12:00,188,0.13,0.1125
2012-08-10 13:00,188,0.07,0.2155
2012-08-10 14:00,188,0.059,0.0565
2012-08-10 15:00,188,0.1705,0.05
2012-08-10 16:00,188,0.7845,0.0095
2012-08-10 17:00,188,4.3725,0.0
2012-08-10 18:00,188,2.2315,0.0
2012-08-10 19:00,188,3.887,0.0
2012-08-10 20:00,188,3.821,0.0
2012-08-10 21:00,188,0.327,0.0
2012-08-10 22:00,188,0.764,0.0
2012-08-10 23:00,188,0.0865,0.0
2012-08-11 0:00,188,0.0745,0.0
2012-08-11 1:00,188,0.0775,0.003
2012-08-11 2:00,188,0.064,0.0
2012-08-11 3:00,188,0.0585,0.0
2012-08-11 4:00,188,0.061,0.0
2012-08-11 5:00,188,0.0535,0.0
2012-08-11 6:00,188,0.0605,0.0
2012-08-11 7:00,188,2.449,0.0065
2012-08-11 8:00,188,2.265,0.05
2012-08-11 9:00,188,0.1055,0.0595
2012-08-11 10:00,188,0.5775,0.122
2012-08-11 11:00,188,2.384,0.144
2012-08-11 12:00,188,0.1675,0.3405
2012-08-11 13:00,188,0.0655,0.3065
2012-08-11 14:00,188,0.06,0.2845
2012-08-11 15:00,188,0.15,0.078
2012-08-11 16:00,188,2.605,0.0315
2012-08-11 17:00,188,3.91,0.0
2012-08-11 18:00,188,0.547,0.0
2012-08-11 19:00,188,2.406,0.0
2012-08-11 20:00,188,2.8485,0.0
2012-08-11 21:00,188,1.2935,0.0
2012-08-11 22:00,188,3.5345,0.003
2012-08-11 23:00,188,0.316,0.0
2012-08-12 0:00,188,0.168,0.0
2012-08-12 1:00,188,0.0635,0.0
2012-08-12 2:00,188,0.06,0.0
2012-08-12 3:00,188,0.062,0.0
2012-08-12 4:00,188,0.0645,0.0
2012-08-12 5:00,188,0.06,0.0
2012-08-12 6:00,188,0.0625,0.0
2012-08-12 7:00,188,0.1195,0.041
2012-08-12 8:00,188,0.221,0.1905
2012-08-12 9:00,188,0.3165,0.35
2012-08-12 10:00,188,0.4385,0.272
2012-08-12 11:00,188,0.06,0.1685
2012-08-12 12:00,188,0.0565,0.147
2012-08-12 13:00,188,0.058,0.2005
2012-08-12 14:00,188,0.9265,0.075
2012-08-12 15:00,188,3.1315,0.013
2012-08-12 16:00,188,0.909,0.006
2012-08-12 17:00,188,2.2675,0.0
2012-08-12 18:00,188,0.9145,0.0
2012-08-12 19:00,188,3.461,0.0
2012-08-12 20:00,188,2.7485,0.0
2012-08-12 21:00,188,0.362,0.0
2012-08-12 22:00,188,0.717,0.0
2012-08-12 23:00,188,0.0775,0.0
2012-08-13 0:00,188,0.0545,0.0
2012-08-13 1:00,188,0.114,0.0
2012-08-13 2:00,188,0.0835,0.0
2012-08-13 3:00,188,0.061,0.0
2012-08-13 4:00,188,0.065,0.0
2012-08-13 5:00,188,0.064,0.0
2012-08-13 6:00,188,0.678,0.0
2012-08-13 7:00,188,3.114,0.0345
2012-08-13 8:00,188,0.146,0.197
2012-08-13 9:00,188,0.0655,0.322
2012-08-13 10:00,188,0.059,0.394
2012-08-13 11:00,188,0.143,0.4345
2012-08-13 12:00,188,0.073,0.419
2012-08-13 13:00,188,0.0655,0.5035
2012-08-13 14:00,188,0.065,0.438
2012-08-13 15:00,188,0.064,0.278
2012-08-13 16:00,188,0.0715,0.0595
2012-08-13 17:00,188,0.1765,0.0
2012-08-13 18:00,188,0.2535,0.0
2012-08-13 19:00,188,4.006,0.0
2012-08-13 20:00,188,2.562,0.0
2012-08-13 21:00,188,4.2685,0.0
2012-08-13 22:00,188,1.629,0.0
2012-08-13 23:00,188,0.3615,0.0
2012-08-14 0:00,188,0.065,0.0
2012-08-14 1:00,188,0.0595,0.0
2012-08-14 2:00,188,0.064,0.0
2012-08-14 3:00,188,0.1115,0.0
2012-08-14 4:00,188,0.0675,0.0
2012-08-14 5:00,188,0.1115,0.0
2012-08-14 6:00,188,0.7355,0.003
2012-08-14 7:00,188,3.1545,0.0345
2012-08-14 8:00,188,0.4895,0.2125
2012-08-14 9:00,188,0.0665,0.2935
2012-08-14 10:00,188,0.0605,0.5
2012-08-14 11:00,188,0.0645,0.497
2012-08-14 12:00,188,0.1025,0.4905
2012-08-14 13:00,188,0.096,0.3095
2012-08-14 14:00,188,0.0635,0.25
2012-08-14 15:00,188,0.065,0.15
2012-08-14 16:00,188,0.068,0.0185
2012-08-14 17:00,188,0.2555,0.0
2012-08-14 18:00,188,2.7245,0.0
2012-08-14 19:00,188,1.328,0.0
2012-08-14 20:00,188,1.243,0.0
2012-08-14 21:00,188,3.61,0.0
2012-08-14 22:00,188,0.303,0.0
2012-08-14 23:00,188,0.0715,0.0
2012-08-15 0:00,188,0.0625,0.0
2012-08-15 1:00,188,0.06,0.0
2012-08-15 2:00,188,0.067,0.0
2012-08-15 3:00,188,0.063,0.0
2012-08-15 4:00,188,0.245,0.0
2012-08-15 5:00,188,0.7705,0.0
2012-08-15 6:00,188,2.456,0.0
2012-08-15 7:00,188,3.1815,0.0375
2012-08-15 8:00,188,0.08,0.206
2012-08-15 9:00,188,0.063,0.3565
2012-08-15 10:00,188,0.0625,0.472
2012-08-15 11:00,188,0.062,0.472
2012-08-15 12:00,188,0.1145,0.275
2012-08-15 13:00,188,0.074,0.3595
2012-08-15 14:00,188,0.0675,0.1375
2012-08-15 15:00,188,0.09,0.0625
2012-08-15 16:00,188,0.079,0.075
2012-08-15 17:00,188,0.8665,0.003
2012-08-15 18:00,188,2.1215,0.0
2012-08-15 19:00,188,3.059,0.0
2012-08-15 20:00,188,2.6205,0.0
2012-08-15 21:00,188,0.806,0.0
2012-08-15 22:00,188,0.6585,0.0
2012-08-15 23:00,188,0.322,0.0
2012-08-16 0:00,188,0.0885,0.0
2012-08-16 1:00,188,0.079,0.0
2012-08-16 2:00,188,0.077,0.0
2012-08-16 3:00,188,0.075,0.0
2012-08-16 4:00,188,0.1125,0.0
2012-08-16 5:00,188,0.126,0.0
2012-08-16 6:00,188,0.674,0.0
2012-08-16 7:00,188,3.545,0.041
2012-08-16 8:00,188,0.502,0.222
2012-08-16 9:00,188,0.0655,0.4
2012-08-16 10:00,188,0.066,0.4755
2012-08-16 11:00,188,0.0655,0.497
2012-08-16 12:00,188,0.066,0.503
2012-08-16 13:00,188,0.113,0.5005
2012-08-16 14:00,188,0.079,0.3625
2012-08-16 15:00,188,0.081,0.3065
2012-08-16 16:00,188,0.1545,0.066
2012-08-16 17:00,188,1.309,0.0
2012-08-16 18:00,188,3.2545,0.0
2012-08-16 19:00,188,0.878,0.0
2012-08-16 20:00,188,0.531,0.003
2012-08-16 21:00,188,1.744,0.0
2012-08-16 22:00,188,1.498,0.0
2012-08-16 23:00,188,0.417,0.0
2012-08-17 0:00,188,0.069,0.0
2012-08-17 1:00,188,0.067,0.0
2012-08-17 2:00,188,0.12,0.0
2012-08-17 3:00,188,0.0835,0.0
2012-08-17 4:00,188,0.1005,0.0
2012-08-17 5:00,188,0.1,0.0
2012-08-17 6:00,188,0.8395,0.0
2012-08-17 7:00,188,3.578,0.0435
2012-08-17 8:00,188,0.311,0.231
2012-08-17 9:00,188,0.228,0.413
2012-08-17 10:00,188,0.098,0.5065
2012-08-17 11:00,188,0.0615,0.547
2012-08-17 12:00,188,0.1225,0.578
2012-08-17 13:00,188,0.1185,0.5565
2012-08-17 14:00,188,0.086,0.419
2012-08-17 15:00,188,0.0975,0.15
2012-08-17 16:00,188,0.1895,0.031
2012-08-17 17:00,188,0.843,0.0
2012-08-17 18:00,188,3.8005,0.0
2012-08-17 19:00,188,2.4385,0.0
2012-08-17 20:00,188,2.563,0.0
2012-08-17 21:00,188,1.467,0.0
2012-08-17 22:00,188,0.4255,0.0
2012-08-17 23:00,188,0.4985,0.0
2012-08-18 0:00,188,0.1005,0.0
2012-08-18 1:00,188,0.0735,0.0
2012-08-18 2:00,188,0.0825,0.0
2012-08-18 3:00,188,0.0805,0.0
2012-08-18 4:00,188,0.0805,0.0
2012-08-18 5:00,188,0.095,0.003
2012-08-18 6:00,188,0.071,0.0
2012-08-18 7:00,188,0.786,0.044
2012-08-18 8:00,188,0.4755,0.241
2012-08-18 9:00,188,0.5235,0.425
2012-08-18 10:00,188,0.215,0.5345
2012-08-18 11:00,188,0.0825,0.5815
2012-08-18 12:00,188,0.1195,0.572
2012-08-18 13:00,188,0.161,0.219
2012-08-18 14:00,188,0.1745,0.4095
2012-08-18 15:00,188,0.1765,0.3535
2012-08-18 16:00,188,0.3795,0.0845
2012-08-18 17:00,188,0.1395,0.0
2012-08-18 18:00,188,1.5435,0.0
2012-08-18 19:00,188,2.6645,0.0
2012-08-18 20:00,188,0.3685,0.0
2012-08-18 21:00,188,2.6115,0.0
2012-08-18 22:00,188,2.3695,0.0
2012-08-18 23:00,188,0.315,0.0
2012-08-19 0:00,188,0.1605,0.0
2012-08-19 1:00,188,0.1125,0.0
2012-08-19 2:00,188,0.091,0.0
2012-08-19 3:00,188,0.0895,0.0
2012-08-19 4:00,188,0.1135,0.0
2012-08-19 5:00,188,0.1235,0.0
2012-08-19 6:00,188,0.1195,0.0
2012-08-19 7:00,188,0.144,0.05
2012-08-19 8:00,188,0.26,0.241
2012-08-19 9:00,188,0.433,0.416
2012-08-19 10:00,188,0.2895,0.497
2012-08-19 11:00,188,0.2705,0.4815
2012-08-19 12:00,188,0.1445,0.4345
2012-08-19 13:00,188,0.14,0.2595
2012-08-19 14:00,188,0.1275,0.4285
2012-08-19 15:00,188,0.1,0.169
2012-08-19 16:00,188,0.091,0.0815
2012-08-19 17:00,188,0.5635,0.0
2012-08-19 18:00,188,2.2125,0.0
2012-08-19 19:00,188,0.64,0.0
2012-08-19 20:00,188,2.0455,0.0
2012-08-19 21:00,188,3.666,0.0
2012-08-19 22:00,188,2.436,0.0
2012-08-19 23:00,188,1.1805,0.0
2012-08-20 0:00,188,0.0735,0.003
2012-08-20 1:00,188,0.0705,0.0
2012-08-20 2:00,188,0.074,0.0
2012-08-20 3:00,188,0.0675,0.0
2012-08-20 4:00,188,0.0665,0.0
2012-08-20 5:00,188,0.141,0.0
2012-08-20 6:00,188,1.1855,0.003
2012-08-20 7:00,188,2.562,0.0655
2012-08-20 8:00,188,0.2145,0.244
2012-08-20 9:00,188,0.08,0.3845
2012-08-20 10:00,188,0.0695,0.288
2012-08-20 11:00,188,0.0695,0.469
2012-08-20 12:00,188,0.0735,0.444
2012-08-20 13:00,188,0.0735,0.5065
2012-08-20 14:00,188,0.0705,0.444
2012-08-20 15:00,188,0.0715,0.3345
2012-08-20 16:00,188,0.0985,0.0815
2012-08-20 17:00,188,0.1305,0.003
2012-08-20 18:00,188,0.437,0.0
2012-08-20 19:00,188,2.698,0.0
2012-08-20 20:00,188,2.4485,0.0
2012-08-20 21:00,188,1.504,0.0
2012-08-20 22:00,188,0.46,0.0
2012-08-20 23:00,188,0.3005,0.0
2012-08-21 0:00,188,0.075,0.0
2012-08-21 1:00,188,0.067,0.0
2012-08-21 2:00,188,0.067,0.0
2012-08-21 3:00,188,0.064,0.0
2012-08-21 4:00,188,0.0665,0.0
2012-08-21 5:00,188,0.117,0.0
2012-08-21 6:00,188,0.793,0.003
2012-08-21 7:00,188,3.807,0.0505
2012-08-21 8:00,188,0.2975,0.2375
2012-08-21 9:00,188,0.0625,0.422
2012-08-21 10:00,188,0.068,0.5065
2012-08-21 11:00,188,0.069,0.5375
2012-08-21 12:00,188,0.068,0.541
2012-08-21 13:00,188,0.0685,0.4845
2012-08-21 14:00,188,0.066,0.419
2012-08-21 15:00,188,0.0985,0.2345
2012-08-21 16:00,188,0.09,0.0625
2012-08-21 17:00,188,0.099,0.0
2012-08-21 18:00,188,0.4705,0.0
2012-08-21 19:00,188,0.574,0.0
2012-08-21 20:00,188,3.1625,0.0
2012-08-21 21:00,188,2.006,0.003
2012-08-21 22:00,188,2.0045,0.0
2012-08-21 23:00,188,0.1415,0.0
2012-08-22 0:00,188,0.1035,0.0
2012-08-22 1:00,188,0.0715,0.0
2012-08-22 2:00,188,0.072,0.0
2012-08-22 3:00,188,0.0695,0.0
2012-08-22 4:00,188,0.066,0.0
2012-08-22 5:00,188,0.123,0.0
2012-08-22 6:00,188,0.3415,0.0
2012-08-22 7:00,188,0.5765,0.053
2012-08-22 8:00,188,0.473,0.138
2012-08-22 9:00,188,0.068,0.1845
2012-08-22 10:00,188,0.067,0.338
2012-08-22 11:00,188,0.0645,0.478
2012-08-22 12:00,188,0.065,0.516
2012-08-22 13:00,188,0.1055,0.4595
2012-08-22 14:00,188,0.091,0.416
2012-08-22 15:00,188,0.0775,0.281
2012-08-22 16:00,188,0.07,0.05
2012-08-22 17:00,188,0.1885,0.0
2012-08-22 18:00,188,0.6445,0.0
2012-08-22 19:00,188,0.794,0.0
2012-08-22 20:00,188,0.3945,0.0
2012-08-22 21:00,188,0.3145,0.003
2012-08-22 22:00,188,0.4405,0.0
2012-08-22 23:00,188,0.299,0.0
2012-08-23 0:00,188,0.0765,0.0
2012-08-23 1:00,188,0.0655,0.0
2012-08-23 2:00,188,0.07,0.0
2012-08-23 3:00,188,0.071,0.0
2012-08-23 4:00,188,0.2065,0.0
2012-08-23 5:00,188,0.1395,0.0
2012-08-23 6:00,188,0.2185,0.0
2012-08-23 7:00,188,0.4335,0.0565
2012-08-23 8:00,188,0.129,0.2315
2012-08-23 9:00,188,0.1325,0.3435
2012-08-23 10:00,188,0.119,0.4435
2012-08-23 11:00,188,0.101,0.441
2012-08-23 12:00,188,0.14,0.519
2012-08-23 13:00,188,0.1995,0.4595
2012-08-23 14:00,188,0.1105,0.278
2012-08-23 15:00,188,0.218,0.294
2012-08-23 16:00,188,0.6375,0.022
2012-08-23 17:00,188,0.7185,0.0
2012-08-23 18:00,188,0.532,0.003
2012-08-23 19:00,188,0.461,0.0
2012-08-23 20:00,188,0.4435,0.0
2012-08-23 21:00,188,0.2595,0.0
2012-08-23 22:00,188,0.11,0.0
2012-08-23 23:00,188,0.5765,0.0
2012-08-24 0:00,188,0.074,0.0
2012-08-24 1:00,188,0.07,0.0
2012-08-24 2:00,188,0.069,0.0
2012-08-24 3:00,188,0.1015,0.0
2012-08-24 4:00,188,0.092,0.0
2012-08-24 5:00,188,0.1555,0.0
2012-08-24 6:00,188,0.377,0.0
2012-08-24 7:00,188,0.4475,0.072
2012-08-24 8:00,188,0.1235,0.2815
2012-08-24 9:00,188,0.132,0.447
2012-08-24 10:00,188,0.0885,0.5375
2012-08-24 11:00,188,0.075,0.588
2012-08-24 12:00,188,0.0735,0.5905
2012-08-24 13:00,188,0.0765,0.5625
2012-08-24 14:00,188,0.075,0.494
2012-08-24 15:00,188,0.0735,0.3505
2012-08-24 16:00,188,0.0705,0.0845
2012-08-24 17:00,188,0.0675,0.003
2012-08-24 18:00,188,0.347,0.0
2012-08-24 19:00,188,0.3945,0.0
2012-08-24 20:00,188,2.7365,0.0
2012-08-24 21:00,188,0.3475,0.0
2012-08-24 22:00,188,0.1345,0.0
2012-08-24 23:00,188,0.5825,0.0
2012-08-25 0:00,188,0.074,0.0
2012-08-25 1:00,188,0.0695,0.0
2012-08-25 2:00,188,0.103,0.0
2012-08-25 3:00,188,0.082,0.0
2012-08-25 4:00,188,0.144,0.0
2012-08-25 5:00,188,0.088,0.0
2012-08-25 6:00,188,0.068,0.0
