id,month,consumption,generation,price
12,4,265.024,49.523,116.5
12,5,245.615,49.1855,110.9
12,6,235.328,33.012,107.5
12,7,237.839,42.0545,108.4
12,8,224.06550000000001,55.694,103.5
12,9,224.1185,67.5155,103.5
12,10,230.424,75.0555,105.8
12,11,234.9765,62.393,107.4
12,12,259.394,68.0495,115.0
13,1,94.7655,144.8275,93.3
13,2,106.0965,124.8395,93.3
13,3,114.2695,125.922,93.3
13,4,129.9835,99.9825,93.3
13,5,282.6075,96.5955,121.0
13,6,480.806,63.999,214.6
13,7,408.816,83.875,191.8
13,8,309.7415,117.931,126.8
13,9,124.3365,140.944,93.3
13,10,120.755,161.7095,93.3
13,11,109.1135,139.556,93.3
13,12,118.462,140.2695,93.3
14,1,153.84,95.9345,93.3
14,2,110.005,78.289,93.3
14,3,82.747,87.609,93.3
14,4,95.16,71.8985,93.3
14,5,91.3075,76.119,93.3
14,6,185.707,50.9515,93.3
14,7,175.7685,66.2295,93.3
14,8,187.6375,88.4155,93.3
14,9,156.3625,98.868,93.3
14,10,161.237,102.4215,93.3
14,11,171.0375,88.3435,93.3
14,12,171.6425,91.685,93.3
15,1,84.444,50.25,93.3
15,2,84.4315,46.9345,93.3
15,3,84.3575,50.92,93.3
15,4,76.7355,44.8455,93.3
15,5,82.3345,41.231500000000004,93.3
15,6,86.0775,12.446,93.3
15,7,110.1895,26.903,93.3
15,8,124.648,55.662,93.3
15,9,109.3115,63.69,93.3
15,10,100.032,64.661,93.3
15,11,84.905,50.602000000000004,93.3
15,12,77.3035,50.6475,93.3
16,1,312.208,147.8445,127.3
16,2,410.254,128.348,192.4
16,3,416.0605,128.632,194.8
16,4,440.0355,116.283,203.4
16,5,487.2065,120.778,216.0
16,6,568.576,81.015,230.3
16,7,551.083,102.488,227.8
16,8,489.8625,132.506,216.6
16,9,266.14300000000003,141.048,116.8
16,10,165.9665,152.002,93.3
16,11,199.152,149.089,93.3
16,12,324.279,165.3235,129.6
17,1,299.1545,118.34349999999999,124.7
17,2,267.631,91.789,117.2
17,3,269.373,84.562,117.7
17,4,263.4545,64.299,116.1
17,5,285.226,48.944,121.6
17,6,316.1095,31.3795,128.0
17,7,402.9445,41.2805,189.2
17,8,453.2605,64.0785,207.4
17,9,340.3625,91.95,132.3
17,10,298.0735,118.3245,124.4
17,11,283.966,104.9325,121.3
17,12,472.9575,121.7365,212.7
18,1,118.635,102.834,93.3
18,2,119.3675,84.224,93.3
18,3,141.768,89.69800000000001,93.3
18,4,134.458,72.4395,93.3
18,5,170.0525,72.643,93.3
18,6,132.281,48.3095,93.3
18,7,225.573,63.705,104.0
18,8,208.5535,87.0905,97.2
18,9,128.4315,101.5175,93.3
18,10,117.731,112.4565,93.3
18,11,140.7075,97.1815,93.3
18,12,145.794,101.7165,93.3
19,1,133.9825,74.427,93.3
19,2,89.5885,63.566,93.3
19,3,91.801,67.2235,93.3
19,4,125.411,56.9685,93.3
19,5,172.725,58.3925,93.3
19,6,76.6865,39.775,93.3
19,7,50.9195,51.306,93.3
19,8,58.719,67.7455,93.3
19,9,120.7805,78.5045,93.3
19,10,112.6535,80.79,93.3
19,11,126.495,67.7815,93.3
19,12,124.559,70.455,93.3
20,1,194.5445,103.8375,93.3
20,2,190.3545,91.0945,93.3
20,3,155.7235,97.7055,93.3
20,4,154.0555,81.051,93.3
20,5,384.111,85.163,138.6
20,6,395.032,60.149,140.0
20,7,356.531,75.749,134.8
20,8,290.574,98.555,122.8
20,9,192.3865,110.747,93.3
20,10,237.0915,117.2295,108.1
20,11,220.531,99.9175,102.1
20,12,395.608,103.144,140.1
21,1,218.624,70.0795,101.4
21,2,236.3805,61.454,107.9
21,3,247.2225,68.7835,111.4
21,4,344.753,52.853500000000004,133.0
21,5,296.36,46.3555,124.1
21,6,334.4245,31.6005,131.3
21,7,280.9995,41.1475,120.6
21,8,440.592,61.3155,203.5
21,9,435.068,81.7555,201.7
21,10,447.711,81.2865,205.8
21,11,382.4295,66.7975,138.4
21,12,417.609,65.5805,195.4
22,1,133.7335,67.027,93.3
22,2,125.86749999999999,56.672,93.3
22,3,127.089,60.345,93.3
22,4,133.0205,49.6875,93.3
22,5,201.955,53.642,94.2
22,6,319.436,35.049,128.7
22,7,351.444,44.4625,134.1
22,8,284.6165,60.7805,121.4
22,9,149.2635,72.8005,93.3
22,10,133.8225,75.094,93.3
22,11,116.3035,60.058,93.3
22,12,122.096,0.08700000000000001,93.3
23,1,161.6445,109.417,93.3
23,2,165.0865,96.0715,93.3
23,3,186.6255,100.6785,93.3
23,4,166.433,71.5455,93.3
23,5,180.478,65.26,93.3
23,6,185.4165,47.8205,93.3
23,7,131.91,61.3115,93.3
23,8,176.1715,94.67,93.3
23,9,170.912,113.143,93.3
23,10,181.9945,119.3925,93.3
23,11,188.289,105.8605,93.3
23,12,219.2445,109.3085,101.6
24,1,228.778,380.913,105.2
24,2,227.4925,320.771,104.7
24,3,230.831,319.225,105.9
24,4,231.3165,242.98,106.1
24,5,271.7095,240.9705,118.3
24,6,300.4915,168.90449999999998,124.9
24,7,286.981,212.3635,122.0
24,8,264.3205,306.2435,116.3
24,9,158.3895,382.5855,93.3
24,10,252.85,412.2885,113.1
24,11,232.5265,347.0185,106.5
24,12,259.1855,381.3555,114.9
25,1,313.68,65.0705,127.6
25,2,272.6515,52.594500000000004,118.5
25,3,231.22050000000002,56.6215,106.1
25,4,159.894,47.434,93.3
25,5,158.7,52.8675,93.3
25,6,284.2425,35.236,121.3
25,7,320.565,45.2265,128.9
25,8,312.3585,59.7175,127.3
25,9,180.1525,69.684,93.3
25,10,202.2815,71.6975,94.4
25,11,293.1515,57.637,123.4
25,12,418.7115,63.554,195.8
26,1,215.93,69.0785,100.3
26,2,181.5105,56.8755,93.3
26,3,199.614,60.309,93.3
26,4,230.5435,49.4505,105.8
26,5,338.594,51.1045,132.0
26,6,670.1605,35.7925,241.2
26,7,661.1555,43.8815,240.4
26,8,549.7005,61.0525,227.6
26,9,312.1675,71.328,127.3
26,10,254.2675,74.5435,113.5
26,11,196.4855,64.1435,93.3
26,12,200.509,67.0605,93.5
27,1,221.828,71.375,102.6
27,2,247.893,61.762,111.6
27,3,277.95,63.9025,119.8
27,4,280.584,53.9045,120.5
27,5,310.8615,52.6635,127.0
27,6,350.965,34.8885,134.0
27,7,265.442,46.043,116.6
27,8,334.6805,61.869,131.4
27,9,281.5525,74.761,120.7
27,10,214.7745,80.998,99.8
27,11,224.2525,69.9025,103.5
27,12,179.4,70.401,93.3
28,1,154.4835,62.6495,93.3
28,2,144.8385,55.1255,93.3
28,3,158.6865,55.2345,93.3
28,4,144.1325,44.9005,93.3
28,5,159.6675,42.9385,93.3
28,6,228.54749999999999,29.544,105.1
28,7,190.5755,37.456,93.3
28,8,168.869,49.844,93.3
28,9,137.577,60.414,93.3
28,10,144.1875,66.528,93.3
28,11,138.1195,61.309,93.3
28,12,144.146,61.282000000000004,93.3
29,1,148.3945,120.692,93.3
29,2,132.118,99.6835,93.3
29,3,118.3405,102.6155,93.3
29,4,153.2165,70.6425,93.3
29,5,287.6525,38.6995,122.1
29,6,316.5475,20.7645,128.1
29,7,323.05649999999997,26.2795,129.3
29,8,290.847,74.8635,122.8
29,9,157.692,112.2865,93.3
29,10,148.4655,127.85849999999999,93.3
29,11,149.527,111.3845,93.3
29,12,163.084,118.3485,93.3
30,1,102.0035,72.9925,93.3
30,2,60.7385,61.3565,93.3
30,3,77.8495,64.992,93.3
30,4,77.36,52.9245,93.3
30,5,139.1245,48.643,93.3
30,6,99.7385,29.9485,93.3
30,7,179.4195,41.297,93.3
30,8,145.1005,61.841,93.3
30,9,86.6185,72.7495,93.3
30,10,71.819,78.725,93.3
30,11,62.867,67.459,93.3
30,12,43.1425,71.779,93.3
31,1,159.688,99.611,93.3
31,2,223.74099999999999,82.8155,103.3
31,3,163.3135,86.63,93.3
31,4,224.7965,75.149,103.7
31,5,344.0985,73.108,132.9
31,6,406.0945,46.411,190.6
31,7,420.0575,60.4165,196.3
31,8,393.0325,83.1905,139.8
31,9,253.3125,99.417,113.2
31,10,221.6885,107.5715,102.6
31,11,206.426,91.137,96.2
31,12,92.9845,98.162,93.3
32,1,167.7605,74.389,93.3
32,2,159.5735,63.117,93.3
32,3,172.9245,63.0255,93.3
32,4,153.603,48.0265,93.3
32,5,212.481,38.8685,98.9
32,6,228.184,27.463,105.0
32,7,208.5315,32.9885,97.2
32,8,208.19050000000001,51.536,97.0
32,9,184.113,75.5,93.3
32,10,175.5555,84.6645,93.3
32,11,164.8455,72.2405,93.3
32,12,141.9195,76.9155,93.3
33,1,448.3995,146.297,206.0
33,2,377.066,121.677,137.7
33,3,327.6485,125.9795,130.2
33,4,403.568,99.303,189.5
33,5,371.123,104.6735,136.9
33,6,310.467,73.622,127.0
33,7,327.7925,91.0165,130.2
33,8,281.733,122.55799999999999,120.7
33,9,224.3655,144.329,103.6
33,10,271.6955,153.954,118.3
33,11,282.6985,133.0475,121.0
33,12,422.1515,142.7895,197.1
34,1,222.131,60.0455,102.7
34,2,215.775,51.038000000000004,100.2
34,3,201.3475,57.1295,93.9
34,4,264.611,50.554,116.4
34,5,366.455,54.9415,136.3
34,6,457.291,33.276,208.5
34,7,404.6545,48.1625,190.0
34,8,391.467,63.702,139.6
34,9,263.505,69.502,116.1
34,10,240.8735,69.839,109.4
34,11,198.195,60.2395,93.3
34,12,168.292,58.9465,93.3
35,1,442.813,155.8225,204.2
35,2,351.2215,128.1865,134.0
35,3,350.973,131.2075,134.0
35,4,317.8555,100.633,128.4
35,5,357.6725,100.225,135.0
35,6,411.146,67.8025,192.8
35,7,413.0875,85.465,193.6
35,8,403.0235,119.0065,189.3
35,9,323.17,149.9355,129.4
35,10,308.3205,165.1465,126.5
35,11,307.9145,138.131,126.5
35,12,461.2995,153.0635,209.6
36,1,150.616,65.6015,93.3
36,2,141.8225,53.731,93.3
36,3,147.963,51.8075,93.3
36,4,142.435,43.321,93.3
36,5,150.1465,41.0435,93.3
36,6,203.798,27.0915,95.1
36,7,200.143,34.364,93.4
36,8,186.4565,51.4075,93.3
36,9,149.486,59.274,93.3
36,10,116.5565,67.945,93.3
36,11,98.3625,62.039,93.3
36,12,99.7405,67.0465,93.3
37,1,171.218,116.5475,93.3
37,2,153.6955,95.8505,93.3
37,3,155.59,95.9395,93.3
37,4,154.2755,74.33,93.3
37,5,172.532,70.358,93.3
37,6,173.0875,47.286,93.3
37,7,176.718,60.804,93.3
37,8,176.322,83.6005,93.3
37,9,166.9435,105.515,93.3
37,10,165.028,119.0425,93.3
37,11,178.725,107.7545,93.3
37,12,170.0465,114.674,93.3
38,1,189.4825,73.6675,93.3
38,2,166.5995,63.1545,93.3
38,3,157.7645,67.9515,93.3
38,4,117.6975,56.505,93.3
38,5,184.033,59.414,93.3
38,6,296.721,40.566,124.1
38,7,310.546,52.4245,127.0
38,8,274.0485,67.654,118.9
38,9,176.61599999999999,76.645,93.3
38,10,166.1875,82.362,93.3
38,11,163.366,68.4615,93.3
38,12,192.1095,70.8135,93.3
39,1,214.1855,76.071,99.6
39,2,173.106,64.5835,93.3
39,3,185.295,69.0075,93.3
39,4,171.9025,56.7025,93.3
39,5,200.9865,57.495,93.8
39,6,247.809,39.2695,111.6
39,7,236.2715,50.7165,107.8
39,8,222.63,67.158,102.9
39,9,169.5435,78.2785,93.3
39,10,144.12800000000001,84.9245,93.3
39,11,145.1765,70.5875,93.3
39,12,187.2775,73.4605,93.3
40,1,151.195,56.3725,93.3
40,2,121.769,47.0385,93.3
40,3,122.3335,51.266,93.3
40,4,108.803,43.9735,93.3
40,5,130.002,41.1235,93.3
40,6,178.8845,25.399,93.3
40,7,203.136,32.4375,94.8
40,8,195.6245,50.8375,93.3
40,9,159.928,59.752,93.3
40,10,110.619,64.3525,93.3
40,11,123.8565,51.715,93.3
40,12,148.7515,55.503,93.3
41,1,224.145,69.674,103.5
41,2,211.0515,55.152,98.3
41,3,217.252,55.3775,100.8
41,4,205.536,40.964,95.8
41,5,209.5135,40.2285,97.6
41,6,165.845,26.986,93.3
41,7,159.495,34.031,93.3
41,8,135.8935,48.289,93.3
41,9,140.774,60.72,93.3
41,10,163.0365,69.11,93.3
41,11,200.418,60.222500000000004,93.5
41,12,182.55,68.219,93.3
42,1,303.4315,217.6015,125.5
42,2,318.314,183.871,128.5
42,3,308.8945,198.1515,126.6
42,4,273.1305,150.8325,118.6
42,5,301.933,139.7015,125.2
42,6,325.92,79.604,129.8
42,7,337.577,111.0845,131.9
42,8,305.255,185.2005,125.9
42,9,268.5365,233.409,117.4
42,10,273.554,253.2695,118.7
42,11,276.592,204.7775,119.5
42,12,326.965,228.453,130.0
43,1,121.9625,99.1965,93.3
43,2,119.7845,80.2905,93.3
43,3,123.98,74.111,93.3
43,4,132.912,60.035000000000004,93.3
43,5,175.8315,50.033500000000004,93.3
43,6,191.657,33.7085,93.3
43,7,177.1335,42.6755,93.3
43,8,165.6175,63.0115,93.3
43,9,114.483,77.4735,93.3
43,10,114.967,94.00450000000001,93.3
43,11,122.19,89.4455,93.3
43,12,170.546,100.6745,93.3
44,1,161.4495,65.7,93.3
44,2,177.361,49.489,93.3
44,3,101.465,48.242,93.3
44,4,164.447,39.1745,93.3
44,5,213.2455,31.526,99.2
44,6,263.2525,18.9685,116.0
44,7,279.468,26.19,120.2
44,8,204.57750000000001,40.2915,95.4
44,9,108.413,53.783500000000004,93.3
44,10,118.6815,64.544,93.3
44,11,96.842,58.1,93.3
44,12,169.864,65.4135,93.3
45,1,129.4785,126.562,93.3
45,2,134.398,99.486,93.3
45,3,167.377,92.078,93.3
45,4,165.5675,60.721000000000004,93.3
45,5,168.889,39.3935,93.3
45,6,171.5035,24.4705,93.3
45,7,128.873,31.708,93.3
45,8,177.534,55.8665,93.3
45,9,148.35,92.751,93.3
45,10,137.9815,124.81,93.3
45,11,110.9795,114.378,93.3
45,12,118.4715,125.703,93.3
46,1,375.9125,79.00750000000001,137.6
46,2,347.1965,68.2115,133.4
46,3,356.739,70.1765,134.9
46,4,347.3205,61.7105,133.4
46,5,359.7745,62.2835,135.3
46,6,362.448,37.534,135.7
46,7,345.4925,53.029,133.1
46,8,346.0905,76.152,133.2
46,9,317.4625,84.12349999999999,128.3
46,10,355.481,89.5815,134.7
46,11,330.06,75.126,130.6
46,12,347.9535,77.842,133.5
47,1,213.9745,71.63250000000001,99.5
47,2,193.884,60.0395,93.3
47,3,181.891,61.2915,93.3
47,4,180.412,46.259,93.3
47,5,241.4525,48.5915,109.5
47,6,256.5305,31.986,114.1
47,7,263.8645,40.46,116.2
47,8,216.4155,56.808,100.5
47,9,173.6355,67.9805,93.3
47,10,177.1505,76.8725,93.3
47,11,198.521,65.889,93.3
47,12,193.5925,69.555,93.3
48,1,265.74399999999997,166.602,116.7
48,2,228.988,132.8995,105.3
48,3,223.21450000000002,124.588,103.1
48,4,203.061,100.9615,94.7
48,5,235.5765,73.975,107.6
48,6,246.9005,35.795,111.3
48,7,267.835,54.5655,117.3
48,8,253.0125,108.913,113.1
48,9,157.2545,141.6935,93.3
48,10,163.2385,163.0045,93.3
48,11,137.153,150.4685,93.3
48,12,142.5505,159.9125,93.3
49,1,220.799,71.8345,102.2
49,2,187.2255,60.023,93.3
49,3,171.1275,62.694,93.3
49,4,170.937,54.9265,93.3
49,5,178.7125,53.3175,93.3
49,6,174.098,34.24,93.3
49,7,192.393,45.687,93.3
49,8,198.115,64.5675,93.3
49,9,145.681,73.858,93.3
49,10,165.0405,76.025,93.3
49,11,188.769,65.261,93.3
49,12,258.9995,70.6515,114.8
50,1,101.956,62.414,93.3
50,2,91.425,56.444,93.3
50,3,112.3355,57.625,93.3
50,4,107.9885,47.204,93.3
50,5,115.756,45.748,93.3
50,6,120.4985,30.031000000000002,93.3
50,7,138.4445,39.201,93.3
50,8,143.1465,53.6955,93.3
50,9,118.203,65.376,93.3
50,10,113.0805,70.2215,93.3
50,11,103.0065,61.0805,93.3
50,12,99.9215,59.9595,93.3
51,1,216.111,97.312,100.4
51,2,202.077,78.719,94.3
51,3,119.935,79.9905,93.3
51,4,144.274,60.986,93.3
51,5,244.52,60.627,110.5
51,6,381.006,41.751,138.2
51,7,335.147,50.959,131.4
51,8,254.3195,70.966,113.5
51,9,102.7275,90.4225,93.3
51,10,162.7995,98.882,93.3
51,11,151.2635,87.4455,93.3
51,12,211.6555,100.251,98.5
52,1,218.282,76.5975,101.2
52,2,222.0475,61.337,102.7
52,3,225.856,63.0045,104.1
52,4,312.564,52.538000000000004,127.4
52,5,346.12,53.4095,133.2
52,6,333.569,35.708,131.2
52,7,265.678,46.249,116.7
52,8,345.958,63.961,133.2
52,9,304.659,74.455,125.8
52,10,290.1145,76.87,122.7
52,11,200.725,65.5005,93.6
52,12,150.6695,71.7315,93.3
53,1,108.723,98.97,93.3
53,2,108.9095,80.7275,93.3
53,3,131.0585,84.609,93.3
53,4,137.901,70.599,93.3
53,5,147.361,71.0805,93.3
53,6,191.3725,48.5465,93.3
53,7,238.8895,60.581,108.7
53,8,192.2435,84.046,93.3
53,9,146.713,98.0235,93.3
53,10,128.5415,109.0805,93.3
53,11,129.859,94.702,93.3
53,12,130.001,100.234,93.3
54,1,260.361,139.7695,115.2
54,2,236.1645,122.95,107.8
54,3,245.1165,120.708,110.7
54,4,255.167,92.7705,113.8
54,5,336.5695,89.642,131.7
54,6,432.475,59.728,200.8
54,7,405.4945,77.709,190.4
54,8,329.132,107.4825,130.4
54,9,246.3755,132.3705,111.1
54,10,254.437,145.8745,113.5
54,11,254.114,135.7905,113.4
54,12,242.3365,136.1305,109.8
55,1,576.76,144.0275,231.4
55,2,523.7585,121.2515,223.3
55,3,574.1725,125.888,231.1
55,4,513.4015,111.7165,221.4
55,5,563.3605,115.628,229.6
55,6,695.914,77.959,243.2
55,7,603.6355,98.6685,234.7
55,8,383.166,133.871,138.5
55,9,404.575,150.0725,190.0
55,10,433.6535,163.7965,201.3
55,11,344.0215,136.9885,132.9
55,12,393.9935,140.99699999999999,139.9
56,1,315.6355,133.324,128.0
56,2,299.6365,104.024,124.8
56,3,315.1625,97.63850000000001,127.9
56,4,305.7535,75.424,126.0
56,5,412.764,62.7025,193.5
56,6,487.0895,42.2115,216.0
56,7,454.1345,54.121,207.6
56,8,436.0605,78.915,202.1
56,9,306.2775,100.0885,126.1
56,10,313.7295,123.664,127.6
56,11,303.218,118.0425,125.5
56,12,322.533,135.746,129.2
57,1,251.903,152.2335,112.8
57,2,163.7945,134.2435,93.3
57,3,190.0185,138.7665,93.3
57,4,187.1195,112.8935,93.3
57,5,200.74699999999999,118.754,93.7
57,6,257.2855,89.5645,114.4
57,7,242.7075,104.5715,109.9
57,8,223.4065,139.8895,103.2
57,9,156.7395,160.182,93.3
57,10,192.12800000000001,166.2695,93.3
57,11,242.6055,137.1145,109.9
57,12,266.9185,5.769,117.0
58,1,471.3725,77.352,212.3
58,2,476.4815,66.555,213.5
58,3,524.4035,66.3705,223.4
58,4,503.567,53.013,219.5
58,5,431.624,52.5005,200.6
58,6,468.9075,34.96,211.7
58,7,445.417,44.804,205.1
58,8,380.3405,61.736,138.2
58,9,312.893,73.0655,127.4
58,10,318.023,79.209,128.4
58,11,277.6145,70.3355,119.7
58,12,356.813,71.803,134.9
59,1,251.2725,210.559,112.6
59,2,204.8895,176.3975,95.6
59,3,213.989,187.392,99.5
59,4,188.8935,149.175,93.3
59,5,229.9165,152.623,105.6
59,6,393.964,106.208,139.9
59,7,352.8735,128.504,134.3
59,8,298.3255,182.382,124.5
59,9,217.743,210.645,101.0
59,10,208.3365,224.923,97.1
59,11,208.4365,194.082,97.1
59,12,253.5825,204.1325,113.3
60,1,121.4935,94.9575,93.3
60,2,159.1675,76.4655,93.3
60,3,135.7685,85.741,93.3
60,4,159.318,62.777499999999996,93.3
60,5,216.499,101.043,100.5
60,6,266.9275,77.0605,117.0
60,7,255.5015,97.2025,113.8
60,8,223.88,128.8885,103.4
60,9,152.2435,145.938,93.3
60,10,140.1165,158.003,93.3
60,11,145.0025,133.242,93.3
60,12,149.184,140.8755,93.3
61,1,349.922,103.5105,133.8
61,2,425.5835,101.2445,198.4
61,3,382.955,119.247,138.5
61,4,239.424,95.6555,108.9
61,5,252.761,99.9495,113.0
61,6,307.374,71.533,126.3
61,7,320.7075,93.3645,128.9
61,8,293.969,119.08500000000001,123.5
61,9,242.0875,142.644,109.7
61,10,233.391,132.7085,106.8
61,11,238.6765,103.9245,108.6
61,12,307.1465,98.043,126.3
62,1,389.405,110.631,139.3
62,2,387.2815,95.541,139.0
62,3,377.394,94.752,137.8
62,4,353.9265,77.2175,134.4
62,5,385.1215,68.0185,138.8
62,6,502.5385,45.344,219.3
62,7,445.4645,58.1095,205.1
62,8,576.12,80.9075,231.3
62,9,399.6945,100.9815,140.6
62,10,484.0365,115.664,215.3
62,11,449.584,102.6035,206.3
62,12,381.3965,107.0025,138.3
63,1,264.3915,55.317,116.3
63,2,238.607,44.599000000000004,108.6
63,3,285.089,38.952,121.5
63,4,268.687,26.8175,117.5
63,5,318.185,20.7805,128.4
63,6,345.09,14.3775,133.1
63,7,362.456,18.3995,135.7
63,8,342.4085,27.5305,132.6
63,9,306.466,39.4705,126.2
63,10,281.6145,57.1495,120.7
63,11,246.683,54.584,111.2
63,12,233.007,58.394,106.7
64,1,119.2905,89.208,93.3
64,2,128.0075,72.256,93.3
64,3,137.2515,69.61,93.3
64,4,143.2135,54.161,93.3
64,5,168.4415,46.6885,93.3
64,6,183.16,30.5595,93.3
64,7,211.1445,39.3305,98.3
64,8,177.6485,60.402,93.3
64,9,122.07300000000001,75.396,93.3
64,10,117.293,87.2525,93.3
64,11,118.345,81.793,93.3
64,12,116.762,88.867,93.3
65,1,278.227,102.3835,119.9
65,2,238.061,89.7735,108.4
65,3,264.066,95.1665,116.3
65,4,279.977,84.1315,120.3
65,5,162.0885,86.8435,93.3
65,6,270.3365,58.863,117.9
65,7,365.544,75.472,136.1
65,8,329.4055,100.4445,130.5
65,9,229.901,112.7415,105.6
65,10,147.344,117.911,93.3
65,11,225.851,99.7095,104.1
65,12,226.1105,100.1175,104.2
66,1,114.978,97.062,93.3
66,2,95.311,79.2875,93.3
66,3,124.7375,76.2705,93.3
66,4,134.8105,60.328,93.3
66,5,69.244,52.6405,93.3
66,6,134.0175,32.832,93.3
66,7,145.526,44.1265,93.3
66,8,129.8685,65.6035,93.3
66,9,98.019,86.8535,93.3
66,10,57.0535,101.112,93.3
66,11,108.9385,88.528,93.3
66,12,119.3545,98.3335,93.3
67,1,259.5575,204.34,115.0
67,2,255.251,177.4135,113.8
67,3,280.6075,197.412,120.5
67,4,284.5255,169.019,121.4
67,5,282.9425,182.9215,121.0
67,6,253.9475,128.161,113.4
67,7,275.6585,161.3145,119.3
67,8,317.8175,207.46,128.4
67,9,262.7255,227.763,115.9
67,10,291.067,236.904,122.9
67,11,272.5185,195.3415,118.5
67,12,289.908,197.8015,122.6
68,1,264.4915,91.1455,116.4
68,2,236.3315,75.63,107.8
68,3,249.996,82.4375,112.2
68,4,238.0755,69.0555,108.4
68,5,233.106,72.844,106.7
68,6,251.427,50.326,112.6
68,7,210.3215,62.302,97.9
68,8,122.87299999999999,83.3365,93.3
68,9,235.318,98.178,107.5
68,10,236.87,97.5735,108.0
68,11,265.8185,81.94800000000001,116.7
68,12,302.5385,86.524,125.4
69,1,414.5185,134.773,194.2
69,2,330.6435,116.1305,130.7
69,3,248.54,123.127,111.8
69,4,254.963,107.692,113.7
69,5,254.4355,111.0705,113.5
69,6,286.311,74.929,121.8
69,7,267.338,96.47,117.1
69,8,303.587,129.334,125.6
69,9,281.3725,144.322,120.7
69,10,261.069,145.542,115.4
69,11,260.4825,128.62199999999999,115.3
69,12,297.2785,132.6365,124.3
70,1,335.3745,67.3625,131.5
70,2,319.904,60.072,128.8
70,3,301.002,60.7905,125.0
70,4,324.482,49.2605,129.6
70,5,317.586,48.1195,128.3
70,6,363.4115,31.727,135.8
70,7,375.1525,41.297,137.5
70,8,337.609,57.3195,131.9
70,9,288.698,67.9685,122.4
70,10,308.8045,68.2245,126.6
70,11,292.7895,63.372,123.3
70,12,353.4525,65.2675,134.4
71,1,125.3465,93.418,93.3
71,2,138.095,72.781,93.3
71,3,182.639,81.073,93.3
71,4,162.2855,69.662,93.3
71,5,171.472,71.11,93.3
71,6,210.4035,48.7615,98.0
71,7,237.6895,59.801,108.3
71,8,201.867,78.929,94.2
71,9,170.1355,93.122,93.3
71,10,152.767,101.5915,93.3
71,11,154.404,85.338,93.3
71,12,163.3485,92.0805,93.3
72,1,98.2295,62.603,93.3
72,2,92.1795,56.6405,93.3
72,3,106.526,52.0895,93.3
72,4,100.4695,38.9895,93.3
72,5,189.4245,38.616,93.3
72,6,270.6195,25.0155,118.0
72,7,432.52299999999997,32.817,200.9
72,8,331.536,45.1605,130.8
72,9,294.7705,54.487,123.7
72,10,113.376,67.0865,93.3
72,11,101.4465,61.5045,93.3
72,12,89.901,61.981,93.3
73,1,156.561,134.201,93.3
73,2,138.876,115.3365,93.3
73,3,153.029,120.8595,93.3
73,4,151.879,101.5835,93.3
73,5,165.2205,110.5855,93.3
73,6,165.636,78.655,93.3
73,7,174.7725,98.409,93.3
73,8,166.955,134.249,93.3
73,9,141.518,143.154,93.3
73,10,146.4355,144.2625,93.3
73,11,145.3255,121.6235,93.3
73,12,153.146,131.995,93.3
74,1,164.2395,254.8605,93.3
74,2,143.988,208.61,93.3
74,3,164.875,231.435,93.3
74,4,185.0555,188.3295,93.3
74,5,215.3595,178.4835,100.0
74,6,280.371,108.083,120.4
74,7,306.2635,149.6975,126.1
74,8,256.0035,222.3745,114.0
74,9,252.774,266.7175,113.1
74,10,246.0885,284.7415,111.0
74,11,216.7255,244.0405,100.6
74,12,204.13,252.647,95.2
75,1,319.477,580.063,128.7
75,2,319.2185,505.8515,128.6
75,3,300.8725,534.8185,125.0
75,4,137.1225,408.8985,93.3
75,5,256.86,432.6355,114.2
75,6,333.0795,284.2155,131.1
75,7,381.924,371.5075,138.4
75,8,377.1635,514.5395,137.7
75,9,309.214,629.864,126.7
75,10,446.984,650.929,205.5
75,11,470.6335,566.666,212.1
75,12,523.5565,572.767,223.3
76,1,152.462,89.5165,93.3
76,2,157.889,69.1815,93.3
76,3,156.3965,68.3455,93.3
76,4,133.55,52.3505,93.3
76,5,265.6015,45.410000000000004,116.7
76,6,291.077,27.2885,122.9
76,7,316.1625,37.2615,128.1
76,8,305.6665,57.3625,126.0
76,9,204.4535,74.258,95.4
76,10,164.463,92.5555,93.3
76,11,165.863,84.291,93.3
76,12,168.86,89.1905,93.3
77,1,110.573,71.414,93.3
77,2,91.1345,61.112,93.3
77,3,105.994,63.895,93.3
77,4,81.309,53.1045,93.3
77,5,138.898,57.86,93.3
77,6,303.852,39.097,125.6
77,7,272.098,49.4235,118.4
77,8,258.875,66.0785,114.8
77,9,162.9725,76.0005,93.3
77,10,148.7665,77.5595,93.3
77,11,72.513,63.8045,93.3
77,12,77.1145,69.3725,93.3
78,1,311.4625,162.2675,127.2
78,2,276.2485,138.971,119.4
78,3,277.651,142.079,119.8
78,4,295.3865,122.3715,123.8
78,5,308.2295,129.455,126.5
78,6,295.686,83.6295,123.9
78,7,270.279,109.852,117.9
78,8,244.8875,145.964,110.6
78,9,183.31,164.569,93.3
78,10,186.9575,176.0305,93.3
78,11,223.039,152.3505,103.1
78,12,256.947,157.403,114.3
79,1,164.2185,84.1055,93.3
79,2,148.5425,66.5535,93.3
79,3,163.8755,63.352000000000004,93.3
79,4,135.8615,46.0635,93.3
79,5,371.563,32.988,137.0
79,6,440.6085,20.6945,203.5
79,7,517.8275,26.9925,222.3
79,8,416.8985,46.9935,195.1
